STORE,UPC,WEEK,MOVE,PRICE,QTY,SALE,PROFIT,OK,PRICE_HEX,PROFIT_HEX,CUSTOMCOUNT,COSTPRICE
100,3040000048,26,85,1.29,1,,24.26,1,3FF4A3D70A3D70A4,4038428F5C28F5C3,27664.0,0.977046
100,3040000048,27,51,1.29,1,,30.16,1,3FF4A3D70A3D70A4,403E28F5C28F5C29,27866.0,0.900936
100,3040000048,28,20,1.29,1,,30.16,1,3FF4A3D70A3D70A4,403E28F5C28F5C29,27537.0,0.900936
100,3040000048,29,34,1.29,1,,30.16,0,3FF4A3D70A3D70A4,403E28F5C28F5C29,28286.0,0.900936
100,3040000048,30,556,1.09,1,B,13.94,1,3FF170A3D70A3D71,402BE147AE147AE1,31640.0,0.938054
100,3040000048,31,242,1.09,1,B,13.94,1,3FF170A3D70A3D71,402BE147AE147AE1,30608.0,0.938054
100,3040000048,32,84,1.09,1,B,13.94,1,3FF170A3D70A3D71,402BE147AE147AE1,26464.0,0.938054
100,3040000048,33,82,1.29,1,,26.59,1,3FF4A3D70A3D70A4,403A970A3D70A3D7,28324.0,0.946989
100,3040000048,34,48,1.29,1,,17.44,1,3FF4A3D70A3D70A4,403170A3D70A3D71,28234.0,1.065024
100,3040000048,35,0,0.0,1,,0.0,0,0000000000000000,0000000000000000,32034.0,0.0
100,3040000048,36,72,1.29,1,,19.77,0,3FF4A3D70A3D70A4,4033C51EB851EB85,29842.0,1.034967
100,3040000048,37,87,1.29,1,B,19.77,1,3FF4A3D70A3D70A4,4033C51EB851EB85,29076.0,1.034967
100,3040000048,38,27,1.29,1,,24.81,1,3FF4A3D70A3D70A4,4038CF5C28F5C28F,28563.0,0.969951
100,3040000048,39,51,1.29,1,,22.95,1,3FF4A3D70A3D70A4,4036F33333333333,28464.0,0.993945
100,3040000048,40,0,0.0,1,,0.0,0,0000000000000000,0000000000000000,28478.0,0.0
100,3040000048,41,80,1.39,1,,24.03,0,3FF63D70A3D70A3D,403807AE147AE148,28420.0,1.055983
100,3040000048,42,71,1.39,1,,21.15,1,3FF63D70A3D70A3D,4035266666666666,36148.0,1.096015
100,3040000048,43,1281,0.89,1,,13.93,1,3FEC7AE147AE147B,402BDC28F5C28F5C,28446.0,0.766023
100,3040000048,44,18,1.39,1,,28.63,1,3FF63D70A3D70A3D,403CA147AE147AE1,28232.0,0.992043
100,3040000048,45,29,1.39,1,,28.63,1,3FF63D70A3D70A3D,403CA147AE147AE1,28462.0,0.992043
100,3040000048,46,26,1.39,1,,28.63,1,3FF63D70A3D70A3D,403CA147AE147AE1,28675.0,0.992043
100,3040000048,47,66,1.39,1,,19.35,1,3FF63D70A3D70A3D,403359999999999A,28538.0,1.121035
100,3040000048,48,506,1.29,1,,18.91,1,3FF4A3D70A3D70A4,4032E8F5C28F5C29,27113.0,1.046061
100,3040000048,49,139,1.29,1,,19.84,1,3FF4A3D70A3D70A4,4033D70A3D70A3D7,28576.0,1.034064
100,3040000048,50,30,1.39,1,,25.76,1,3FF63D70A3D70A3D,4039C28F5C28F5C3,29217.0,1.031936
100,3040000048,51,25,1.39,1,,25.76,1,3FF63D70A3D70A3D,4039C28F5C28F5C3,32120.0,1.031936
100,3040000048,52,35,1.39,1,,25.76,1,3FF63D70A3D70A3D,4039C28F5C28F5C3,27054.0,1.031936
100,3040000048,53,51,1.39,1,,25.76,1,3FF63D70A3D70A3D,4039C28F5C28F5C3,26788.0,1.031936
100,3040000048,54,49,1.39,1,,25.76,1,3FF63D70A3D70A3D,4039C28F5C28F5C3,28743.0,1.031936
100,3040000048,55,32,1.39,1,,25.76,1,3FF63D70A3D70A3D,4039C28F5C28F5C3,30390.0,1.031936
100,3040000048,56,12,1.39,1,,25.76,1,3FF63D70A3D70A3D,4039C28F5C28F5C3,28746.0,1.031936
100,3040000048,57,12,1.39,1,,25.76,1,3FF63D70A3D70A3D,4039C28F5C28F5C3,28868.0,1.031936
100,3040000048,58,64,1.39,1,,25.76,1,3FF63D70A3D70A3D,4039C28F5C28F5C3,27267.0,1.031936
100,3040000048,59,153,1.09,1,B,7.43,1,3FF170A3D70A3D71,401DB851EB851EB8,30296.0,1.009013
100,3040000048,60,27,1.49,1,,32.28,1,3FF7D70A3D70A3D7,404023D70A3D70A4,26082.0,1.009028
100,3040000048,61,19,1.49,1,,32.28,1,3FF7D70A3D70A3D7,404023D70A3D70A4,25045.0,1.009028
100,3040000048,62,35,1.49,1,,33.15,1,3FF7D70A3D70A3D7,4040933333333333,40211.0,0.996065
100,3040000048,63,125,1.49,1,,33.15,1,3FF7D70A3D70A3D7,4040933333333333,24072.0,0.996065
100,3040000048,64,1911,0.99,1,,0.4,1,3FEFAE147AE147AE,3FD999999999999A,34436.0,0.98604
100,3040000048,65,234,0.99,1,B,0.2,1,3FEFAE147AE147AE,3FC999999999999A,30344.0,0.98802
100,3040000048,66,16,1.49,1,,33.42,1,3FF7D70A3D70A3D7,4040B5C28F5C28F6,31294.0,0.992042
100,3040000048,67,20,1.49,1,,33.42,1,3FF7D70A3D70A3D7,4040B5C28F5C28F6,35556.0,0.992042
100,3040000048,68,31,1.49,1,,33.42,1,3FF7D70A3D70A3D7,4040B5C28F5C28F6,26688.0,0.992042
100,3040000048,69,45,1.49,1,,33.42,1,3FF7D70A3D70A3D7,4040B5C28F5C28F6,33731.0,0.992042
100,3040000048,70,430,0.89,1,S,11.46,1,3FEC7AE147AE147B,4026EB851EB851EC,26367.0,0.788006
100,3040000048,71,61,1.49,1,,34.23,1,3FF7D70A3D70A3D7,40411D70A3D70A3D,28787.0,0.979973
100,3040000048,72,30,1.49,1,,34.23,1,3FF7D70A3D70A3D7,40411D70A3D70A3D,25946.0,0.979973
100,3040000048,73,15,1.49,1,,34.23,1,3FF7D70A3D70A3D7,40411D70A3D70A3D,38719.0,0.979973
100,3040000048,74,10,1.49,1,,34.23,1,3FF7D70A3D70A3D7,40411D70A3D70A3D,27639.0,0.979973
100,3040000048,75,13,1.49,1,,34.23,1,3FF7D70A3D70A3D7,40411D70A3D70A3D,26972.0,0.979973
100,3040000048,76,908,0.89,1,S,8.99,1,3FEC7AE147AE147B,4021FAE147AE147B,27634.0,0.8099890000000001
100,3040000048,77,39,1.49,1,,34.9,1,3FF7D70A3D70A3D7,4041733333333333,31617.0,0.96999
100,3040000048,78,16,1.49,1,,34.9,1,3FF7D70A3D70A3D7,4041733333333333,25593.0,0.96999
100,3040000048,79,116,1.49,1,,34.9,1,3FF7D70A3D70A3D7,4041733333333333,35430.0,0.96999
100,3040000048,80,790,1.29,1,B,24.81,1,3FF4A3D70A3D70A4,4038CF5C28F5C28F,29901.0,0.969951
100,3040000048,81,105,1.29,1,,24.81,1,3FF4A3D70A3D70A4,4038CF5C28F5C28F,31408.0,0.969951
100,3040000048,82,69,1.49,1,,34.9,1,3FF7D70A3D70A3D7,4041733333333333,27062.0,0.96999
100,3040000048,83,27,1.49,1,,34.9,1,3FF7D70A3D70A3D7,4041733333333333,27776.0,0.96999
100,3040000048,84,37,1.49,1,,34.9,1,3FF7D70A3D70A3D7,4041733333333333,29014.0,0.96999
100,3040000048,85,10,1.49,1,S,37.18,1,3FF7D70A3D70A3D7,4042970A3D70A3D7,27007.0,0.936018
100,3040000048,86,8,1.49,1,B,39.4,1,3FF7D70A3D70A3D7,4043B33333333333,31683.0,0.9029400000000002
100,3040000048,87,45,1.49,1,B,39.4,1,3FF7D70A3D70A3D7,4043B33333333333,29405.0,0.9029400000000002
100,3040000048,88,19,1.49,1,,39.4,1,3FF7D70A3D70A3D7,4043B33333333333,28958.0,0.9029400000000002
100,3040000048,89,48,1.49,1,,39.4,1,3FF7D70A3D70A3D7,4043B33333333333,31539.0,0.9029400000000002
100,3040000048,90,215,0.99,1,,8.79,1,3FEFAE147AE147AE,4021947AE147AE14,29798.0,0.902979
100,3040000048,91,43,1.49,1,,47.65,1,3FF7D70A3D70A3D7,4047D33333333333,28349.0,0.7800150000000001
100,3040000048,92,223,1.49,1,B,47.65,1,3FF7D70A3D70A3D7,4047D33333333333,28523.0,0.7800150000000001
100,3040000048,93,1033,0.99,1,,42.32,1,3FEFAE147AE147AE,404528F5C28F5C29,28742.0,0.571032
100,3040000048,94,63,1.49,1,,56.37,1,3FF7D70A3D70A3D7,404C2F5C28F5C28F,31941.0,0.6500870000000001
100,3040000048,95,26,1.46,1,,55.47,1,3FF75C28F5C28F5C,404BBC28F5C28F5C,27720.0,0.650138
100,3040000048,96,31,1.37,1,,52.55,1,3FF5EB851EB851EC,404A466666666666,29197.0,0.6500650000000001
100,3040000048,97,53,1.26,1,,48.41,1,3FF428F5C28F5C29,4048347AE147AE14,28537.0,0.650034
100,3040000048,98,41,1.13,1,,42.47,1,3FF2147AE147AE14,40453C28F5C28F5C,30135.0,0.650089
100,3040000048,99,85,1.09,1,,40.36,1,3FF170A3D70A3D71,40442E147AE147AE,32715.0,0.6500760000000001
100,3040000048,100,97,1.12,1,,41.96,1,3FF1EB851EB851EC,4044FAE147AE147B,27787.0,0.6500480000000001
100,3040000048,101,54,1.19,1,,40.42,1,3FF30A3D70A3D70A,404435C28F5C28F6,28328.0,0.7090019999999999
100,3040000048,102,45,1.2,1,,19.91,1,3FF3333333333333,4033E8F5C28F5C29,30449.0,0.96108
100,3040000048,103,29,1.29,1,,32.63,1,3FF4A3D70A3D70A4,404050A3D70A3D71,29504.0,0.869073
100,3040000048,104,27,1.29,1,,37.59,1,3FF4A3D70A3D70A4,4042CB851EB851EC,27582.0,0.805089
100,3040000048,105,8,1.29,1,,37.59,1,3FF4A3D70A3D70A4,4042CB851EB851EC,31303.0,0.805089
100,3040000048,106,6,1.29,1,,37.59,1,3FF4A3D70A3D70A4,4042CB851EB851EC,27968.0,0.805089
100,3040000048,107,32,1.29,1,,37.59,1,3FF4A3D70A3D70A4,4042CB851EB851EC,25762.0,0.805089
100,3040000048,108,18,1.17,1,,34.52,1,3FF2B851EB851EB8,4041428F5C28F5C3,27742.0,0.766116
100,3040000048,109,534,0.99,1,,25.05,1,3FEFAE147AE147AE,40390CCCCCCCCCCD,26917.0,0.742005
100,3040000048,110,34,1.05,1,,29.33,1,3FF0CCCCCCCCCCCD,403D547AE147AE14,35029.0,0.742035
100,3040000048,111,13,1.05,1,,29.33,1,3FF0CCCCCCCCCCCD,403D547AE147AE14,30026.0,0.742035
100,3040000048,112,28,1.05,1,,30.66,1,3FF0CCCCCCCCCCCD,403EA8F5C28F5C29,26837.0,0.72807
100,3040000048,113,6,1.05,1,,31.33,1,3FF0CCCCCCCCCCCD,403F547AE147AE14,28496.0,0.7210350000000001
100,3040000048,114,69,0.98,1,,26.42,1,3FEF5C28F5C28F5C,403A6B851EB851EC,26631.0,0.721084
100,3040000048,115,94,0.95,1,B,24.1,1,3FEE666666666666,403819999999999A,38200.0,0.72105
100,3040000048,116,109,0.95,1,B,24.21,1,3FEE666666666666,403835C28F5C28F6,23663.0,0.720005
100,3040000048,117,106,0.95,1,B,24.52,1,3FEE666666666666,4038851EB851EB85,28151.0,0.71706
100,3040000048,118,92,0.96,1,B,25.31,1,3FEEB851EB851EB8,40394F5C28F5C28F,26929.0,0.717024
100,3040000048,119,50,1.05,1,,31.71,1,3FF0CCCCCCCCCCCD,403FB5C28F5C28F6,30522.0,0.717045
100,3040000048,120,71,1.05,1,,28.76,1,3FF0CCCCCCCCCCCD,403CC28F5C28F5C3,26551.0,0.7480199999999999
100,3040000048,121,16,1.05,1,,15.42,1,3FF0CCCCCCCCCCCD,402ED70A3D70A3D7,28366.0,0.88809
100,3040000048,122,20,1.04,1,,18.46,1,3FF0A3D70A3D70A4,403275C28F5C28F6,25294.0,0.848016
100,3040000048,123,620,0.99,1,B,25.15,1,3FEFAE147AE147AE,4039266666666666,27123.0,0.741015
100,3040000048,124,136,1.0,1,B,27.0,1,3FF0000000000000,403B000000000000,31610.0,0.73
100,3040000048,125,65,1.05,1,,30.47,1,3FF0CCCCCCCCCCCD,403E7851EB851EB8,26337.0,0.7300650000000001
100,3040000048,126,12,1.05,1,,30.47,1,3FF0CCCCCCCCCCCD,403E7851EB851EB8,26189.0,0.7300650000000001
100,3040000048,127,9,1.05,1,,30.47,1,3FF0CCCCCCCCCCCD,403E7851EB851EB8,27323.0,0.7300650000000001
100,3040000048,128,29,1.05,1,,30.47,1,3FF0CCCCCCCCCCCD,403E7851EB851EB8,23791.0,0.7300650000000001
100,3040000048,129,55,1.03,1,,29.12,1,3FF07AE147AE147B,403D1EB851EB851F,23092.0,0.730064
100,3040000048,130,60,0.99,1,B,26.26,1,3FEFAE147AE147AE,403A428F5C28F5C3,27488.0,0.7300260000000001
100,3040000048,131,31,0.99,1,B,26.26,1,3FEFAE147AE147AE,403A428F5C28F5C3,24413.0,0.7300260000000001
100,3040000048,132,45,0.99,1,B,26.26,1,3FEFAE147AE147AE,403A428F5C28F5C3,25432.0,0.7300260000000001
100,3040000048,133,53,1.0,1,B,27.0,1,3FF0000000000000,403B000000000000,25472.0,0.73
100,3040000048,134,12,1.05,1,,17.23,1,3FF0CCCCCCCCCCCD,40313AE147AE147B,23949.0,0.869085
100,3040000048,135,15,1.05,1,,18.0,1,3FF0CCCCCCCCCCCD,4032000000000000,28179.0,0.8610000000000001
100,3040000048,136,22,1.05,1,,22.28,1,3FF0CCCCCCCCCCCD,403647AE147AE148,27371.0,0.81606
100,3040000048,137,15,1.05,1,,23.04,1,3FF0CCCCCCCCCCCD,40370A3D70A3D70A,23429.0,0.8080800000000001
100,3040000048,138,274,0.89,1,S,9.77,1,3FEC7AE147AE147B,40238A3D70A3D70A,24847.0,0.803047
100,3040000048,139,12,1.05,1,,24.19,1,3FF0CCCCCCCCCCCD,403830A3D70A3D71,26573.0,0.7960050000000001
100,3040000048,140,23,1.05,1,,24.19,1,3FF0CCCCCCCCCCCD,403830A3D70A3D71,29792.0,0.7960050000000001
100,3040000048,141,24,1.05,1,,24.19,1,3FF0CCCCCCCCCCCD,403830A3D70A3D71,26128.0,0.7960050000000001
100,3040000048,142,27,1.05,1,,24.19,1,3FF0CCCCCCCCCCCD,403830A3D70A3D71,33880.0,0.7960050000000001
100,3040000048,143,32,1.03,1,,23.0,1,3FF07AE147AE147B,4037000000000000,24249.0,0.7931
100,3040000048,144,789,0.79,1,S,0.12,1,3FE947AE147AE148,3FBEB851EB851EB8,24812.0,0.7890520000000001
100,3040000048,145,21,1.05,1,,24.66,1,3FF0CCCCCCCCCCCD,4038A8F5C28F5C29,26433.0,0.7910699999999999
100,3040000048,146,16,1.05,1,,24.66,1,3FF0CCCCCCCCCCCD,4038A8F5C28F5C29,25940.0,0.7910699999999999
100,3040000048,147,26,1.05,1,,24.66,1,3FF0CCCCCCCCCCCD,4038A8F5C28F5C29,27656.0,0.7910699999999999
100,3040000048,148,8,1.05,1,,24.66,1,3FF0CCCCCCCCCCCD,4038A8F5C28F5C29,25395.0,0.7910699999999999
100,3040000048,149,24,1.1,1,,28.09,1,3FF199999999999A,403C170A3D70A3D7,24542.0,0.7910100000000001
100,3040000048,150,18,1.14,1,,30.61,1,3FF23D70A3D70A3D,403E9C28F5C28F5C,27549.0,0.7910459999999999
100,3040000048,151,601,0.89,1,S,11.12,1,3FEC7AE147AE147B,40263D70A3D70A3D,24626.0,0.7910320000000001
100,3040000048,152,28,1.16,1,,31.81,1,3FF28F5C28F5C28F,403FCF5C28F5C28F,26148.0,0.7910039999999999
100,3040000048,153,40,1.16,1,,31.81,1,3FF28F5C28F5C28F,403FCF5C28F5C28F,28594.0,0.7910039999999999
100,3040000048,154,81,1.02,1,,22.45,1,3FF051EB851EB852,4036733333333333,24809.0,0.79101
100,3040000048,155,115,0.95,1,B,16.73,1,3FEE666666666666,4030BAE147AE147B,24070.0,0.7910649999999999
100,3040000048,156,135,0.95,1,B,16.73,1,3FEE666666666666,4030BAE147AE147B,24147.0,0.7910649999999999
100,3040000048,157,43,1.03,1,B,23.2,1,3FF07AE147AE147B,4037333333333333,23768.0,0.7910400000000001
100,3040000048,158,12,1.16,1,,31.81,1,3FF28F5C28F5C28F,403FCF5C28F5C28F,26329.0,0.7910039999999999
100,3040000048,159,8,1.16,1,,31.81,1,3FF28F5C28F5C28F,403FCF5C28F5C28F,25378.0,0.7910039999999999
100,3040000048,160,117,0.99,1,B,20.1,1,3FEFAE147AE147AE,403419999999999A,28354.0,0.7910099999999999
100,3040000048,161,100,1.0,1,B,20.9,1,3FF0000000000000,4034E66666666666,25131.0,0.791
100,3040000048,162,25,1.06,1,,25.37,1,3FF0F5C28F5C28F6,40395EB851EB851F,29725.0,0.791078
100,3040000048,163,47,0.92,1,B,14.02,1,3FED70A3D70A3D71,402C0A3D70A3D70A,25889.0,0.791016
100,3040000048,164,46,0.92,1,B,14.02,1,3FED70A3D70A3D71,402C0A3D70A3D70A,24324.0,0.791016
100,3040000048,165,30,0.92,1,B,14.02,1,3FED70A3D70A3D71,402C0A3D70A3D70A,25799.0,0.791016
100,3040000048,166,60,0.92,1,B,14.02,1,3FED70A3D70A3D71,402C0A3D70A3D70A,23547.0,0.791016
100,3040000048,167,87,0.92,1,B,14.02,1,3FED70A3D70A3D71,402C0A3D70A3D70A,32290.0,0.791016
100,3040000048,168,66,0.92,1,B,14.02,1,3FED70A3D70A3D71,402C0A3D70A3D70A,21478.0,0.791016
100,3040000048,169,28,0.92,1,B,14.02,1,3FED70A3D70A3D71,402C0A3D70A3D70A,26884.0,0.791016
100,3040000048,170,29,0.89,1,B,11.12,1,3FEC7AE147AE147B,40263D70A3D70A3D,23898.0,0.7910320000000001
100,3040000048,171,87,0.89,1,B,11.12,1,3FEC7AE147AE147B,40263D70A3D70A3D,29204.0,0.7910320000000001
100,3040000048,172,53,0.89,1,B,11.12,1,3FEC7AE147AE147B,40263D70A3D70A3D,21469.0,0.7910320000000001
100,3040000048,173,41,0.89,1,B,11.12,1,3FEC7AE147AE147B,40263D70A3D70A3D,23300.0,0.7910320000000001
100,3040000048,174,37,0.91,1,,9.89,1,3FED1EB851EB851F,4023C7AE147AE148,25907.0,0.8200010000000001
100,3040000048,175,94,0.89,1,B,7.64,1,3FEC7AE147AE147B,401E8F5C28F5C28F,23475.0,0.822004
100,3040000048,176,110,0.89,1,B,6.96,1,3FEC7AE147AE147B,401BD70A3D70A3D7,25714.0,0.828056
100,3040000048,177,74,0.89,1,B,6.06,1,3FEC7AE147AE147B,40183D70A3D70A3D,24843.0,0.836066
100,3040000048,178,12,1.16,1,,0.51,1,3FF28F5C28F5C28F,3FE051EB851EB852,23803.0,1.154084
100,3040000048,179,14,1.16,1,,0.25,1,3FF28F5C28F5C28F,3FD0000000000000,26689.0,1.1571
100,3040000048,180,11,1.16,1,,7.32,1,3FF28F5C28F5C28F,401D47AE147AE148,22420.0,1.0750879999999998
100,3040000048,181,30,1.16,1,,13.36,1,3FF28F5C28F5C28F,402AB851EB851EB8,29549.0,1.005024
100,3040000048,182,51,0.92,1,,28.26,1,3FED70A3D70A3D71,403C428F5C28F5C3,24612.0,0.660008
100,3040000048,183,114,0.79,1,B,20.0,1,3FE947AE147AE148,4034000000000000,23593.0,0.6320000000000001
100,3040000048,184,92,0.79,1,B,13.03,1,3FE947AE147AE148,402A0F5C28F5C28F,24798.0,0.6870630000000001
100,3040000048,185,15,0.79,1,B,13.03,1,3FE947AE147AE148,402A0F5C28F5C28F,25107.0,0.6870630000000001
100,3040000048,186,7,1.16,1,,33.27,1,3FF28F5C28F5C28F,4040A28F5C28F5C3,24683.0,0.774068
100,3040000048,187,14,1.2,1,,33.83,1,3FF3333333333333,4040EA3D70A3D70A,24382.0,0.79404
100,3040000048,188,13,1.26,1,,36.5,1,3FF428F5C28F5C29,4042400000000000,24326.0,0.8001
100,3040000048,189,34,0.89,1,B,11.57,1,3FEC7AE147AE147B,402723D70A3D70A4,27552.0,0.787027
100,3040000048,190,152,0.85,1,B,9.17,1,3FEB333333333333,4022570A3D70A3D7,24662.0,0.7720549999999999
100,3040000048,191,104,0.85,1,B,9.29,1,3FEB333333333333,4022947AE147AE14,25958.0,0.771035
100,3040000048,192,61,0.85,1,B,7.88,1,3FEB333333333333,401F851EB851EB85,25130.0,0.78302
100,3040000048,193,11,1.28,1,,38.82,1,3FF47AE147AE147B,404368F5C28F5C29,29376.0,0.783104
100,3040000048,194,22,1.25,1,,37.04,1,3FF4000000000000,4042851EB851EB85,25379.0,0.7869999999999999
100,3040000048,195,44,1.01,1,,22.67,1,3FF028F5C28F5C29,4036AB851EB851EC,23452.0,0.781033
100,3040000048,196,122,0.99,1,B,21.31,1,3FEFAE147AE147AE,40354F5C28F5C28F,25398.0,0.779031
100,3040000048,197,47,0.99,1,B,22.32,1,3FEFAE147AE147AE,403651EB851EB852,28278.0,0.7690319999999999
100,3040000048,198,29,0.99,1,B,26.36,1,3FEFAE147AE147AE,403A5C28F5C28F5C,27983.0,0.7290359999999999
100,3040000048,199,29,1.25,1,,20.64,1,3FF4000000000000,4034A3D70A3D70A4,26333.0,0.992
100,3040000048,200,5,1.25,1,,20.64,1,3FF4000000000000,4034A3D70A3D70A4,24593.0,0.992
100,3040000048,201,8,1.25,1,,23.52,1,3FF4000000000000,4037851EB851EB85,22400.0,0.956
100,3040000048,202,16,1.25,1,,29.04,1,3FF4000000000000,403D0A3D70A3D70A,22299.0,0.887
100,3040000048,203,17,1.21,1,,36.03,1,3FF35C28F5C28F5C,404203D70A3D70A4,21095.0,0.7740369999999999
100,3040000048,204,53,1.09,1,B,29.72,1,3FF170A3D70A3D71,403DB851EB851EB8,25483.0,0.7660520000000002
100,3040000048,205,1,1.09,1,B,19.72,1,3FF170A3D70A3D71,4033B851EB851EB8,27304.0,0.875052
100,3040000048,206,16,1.25,1,,27.76,1,3FF4000000000000,403BC28F5C28F5C3,25716.0,0.903
100,3040000048,207,16,1.25,1,,27.44,1,3FF4000000000000,403B70A3D70A3D71,24353.0,0.907
100,3040000048,208,109,0.99,1,B,20.1,1,3FEFAE147AE147AE,403419999999999A,25438.0,0.7910099999999999
100,3040000048,209,137,0.99,1,B,20.1,1,3FEFAE147AE147AE,403419999999999A,27814.0,0.7910099999999999
100,3040000048,210,7,1.25,1,,32.64,1,3FF4000000000000,404051EB851EB852,24643.0,0.842
100,3040000048,211,9,1.19,1,,24.2,1,3FF30A3D70A3D70A,4038333333333333,23930.0,0.90202
100,3040000048,212,9,1.09,1,,19.26,1,3FF170A3D70A3D71,4033428F5C28F5C3,22981.0,0.8800660000000001
100,3040000048,213,31,1.09,1,,19.72,1,3FF170A3D70A3D71,4033B851EB851EB8,24809.0,0.875052
100,3040000048,214,48,1.09,1,,21.83,1,3FF170A3D70A3D71,4035D47AE147AE14,25547.0,0.8520530000000002
100,3040000048,215,54,1.09,1,,26.05,1,3FF170A3D70A3D71,403A0CCCCCCCCCCD,27226.0,0.8060550000000001
100,3040000048,216,34,1.09,1,,26.05,1,3FF170A3D70A3D71,403A0CCCCCCCCCCD,33575.0,0.8060550000000001
100,3040000048,217,19,1.09,1,,25.96,1,3FF170A3D70A3D71,4039F5C28F5C28F6,19999.0,0.807036
100,3040000048,218,7,1.09,1,,25.59,1,3FF170A3D70A3D71,4039970A3D70A3D7,24773.0,0.811069
100,3040000048,219,0,0.0,1,,0.0,0,0000000000000000,0000000000000000,29870.0,0.0
100,3040000048,220,35,1.09,1,,25.5,1,3FF170A3D70A3D71,4039800000000000,21525.0,0.81205
100,3040000048,221,62,1.09,1,,25.5,1,3FF170A3D70A3D71,4039800000000000,26198.0,0.81205
100,3040000048,222,117,1.03,1,,21.16,1,3FF07AE147AE147B,403528F5C28F5C29,24042.0,0.812052
100,3040000048,223,106,0.99,1,B,17.97,1,3FEFAE147AE147AE,4031F851EB851EB8,28714.0,0.8120970000000001
100,3040000048,224,81,1.09,1,,25.5,1,3FF170A3D70A3D71,4039800000000000,22374.0,0.81205
100,3040000048,225,91,1.09,1,,25.5,1,3FF170A3D70A3D71,4039800000000000,25714.0,0.81205
100,3040000048,226,49,1.09,1,,25.5,1,3FF170A3D70A3D71,4039800000000000,26244.0,0.81205
100,3040000048,227,9,1.09,1,,25.5,1,3FF170A3D70A3D71,4039800000000000,21161.0,0.81205
100,3040000048,228,665,0.99,1,,17.97,1,3FEFAE147AE147AE,4031F851EB851EB8,23256.0,0.8120970000000001
100,3040000048,229,21,0.99,1,S,17.97,1,3FEFAE147AE147AE,4031F851EB851EB8,22153.0,0.8120970000000001
100,3040000048,230,55,1.03,1,,21.16,1,3FF07AE147AE147B,403528F5C28F5C29,25521.0,0.812052
100,3040000048,231,116,0.99,1,B,17.97,1,3FEFAE147AE147AE,4031F851EB851EB8,23837.0,0.8120970000000001
100,3040000048,232,55,1.03,1,,21.16,1,3FF07AE147AE147B,403528F5C28F5C29,22310.0,0.812052
