STORE,UPC,WEEK,MOVE,PRICE,QTY,SALE,PROFIT,OK,PRICE_HEX,PROFIT_HEX,CUSTOMCOUNT,COSTPRICE
103,3828111129,33,251,0.99,1,,24.14,1,3FEFAE147AE147AE,403823D70A3D70A4,22995.0,0.751014
103,3828111129,34,227,0.99,1,B,22.83,1,3FEFAE147AE147AE,4036D47AE147AE14,22881.0,0.7639830000000001
103,3828111129,35,53,1.09,1,,28.53,1,3FF170A3D70A3D71,403C87AE147AE148,25172.0,0.779023
103,3828111129,36,133,1.09,1,,28.07,1,3FF170A3D70A3D71,403C11EB851EB852,23114.0,0.7840370000000001
103,3828111129,37,306,0.99,1,B,18.89,1,3FEFAE147AE147AE,4032E3D70A3D70A4,24332.0,0.802989
103,3828111129,38,265,0.99,1,,18.89,1,3FEFAE147AE147AE,4032E3D70A3D70A4,24387.0,0.802989
103,3828111129,39,199,0.99,1,B,22.73,1,3FEFAE147AE147AE,4036BAE147AE147B,24299.0,0.7649729999999999
103,3828111129,40,198,0.99,1,B,22.12,1,3FEFAE147AE147AE,40361EB851EB851F,24736.0,0.7710119999999999
103,3828111129,41,153,1.09,1,,30.64,1,3FF170A3D70A3D71,403EA3D70A3D70A4,23735.0,0.756024
103,3828111129,42,149,1.09,1,,30.64,1,3FF170A3D70A3D71,403EA3D70A3D70A4,27639.0,0.756024
103,3828111129,43,96,1.09,1,,26.24,1,3FF170A3D70A3D71,403A3D70A3D70A3D,23682.0,0.8039840000000001
103,3828111129,44,112,1.09,1,,26.24,1,3FF170A3D70A3D71,403A3D70A3D70A3D,23537.0,0.8039840000000001
103,3828111129,45,113,1.15,1,,30.09,1,3FF2666666666666,403E170A3D70A3D7,24484.0,0.803965
103,3828111129,46,113,1.15,1,,30.09,1,3FF2666666666666,403E170A3D70A3D7,23664.0,0.803965
103,3828111129,47,84,1.15,1,,30.09,1,3FF2666666666666,403E170A3D70A3D7,23953.0,0.803965
103,3828111129,48,82,1.15,1,,30.09,1,3FF2666666666666,403E170A3D70A3D7,23611.0,0.803965
103,3828111129,49,223,1.15,1,,30.09,1,3FF2666666666666,403E170A3D70A3D7,24076.0,0.803965
103,3828111129,50,269,0.99,1,B,28.69,1,3FEFAE147AE147AE,403CB0A3D70A3D71,24136.0,0.7059690000000001
103,3828111129,51,208,0.99,1,B,30.51,0,3FEFAE147AE147AE,403E828F5C28F5C3,25805.0,0.687951
103,3828111129,52,365,0.79,1,B,12.91,1,3FE947AE147AE148,4029D1EB851EB852,23041.0,0.688011
103,3828111129,53,358,0.79,1,B,12.91,1,3FE947AE147AE148,4029D1EB851EB852,23316.0,0.688011
103,3828111129,54,268,0.79,1,B,12.91,1,3FE947AE147AE148,4029D1EB851EB852,23872.0,0.688011
103,3828111129,55,216,0.79,1,B,12.91,1,3FE947AE147AE148,4029D1EB851EB852,24927.0,0.688011
103,3828111129,56,66,1.15,1,,40.17,1,3FF2666666666666,404415C28F5C28F6,23253.0,0.688045
103,3828111129,57,153,0.99,1,B,30.51,1,3FEFAE147AE147AE,403E828F5C28F5C3,23186.0,0.687951
103,3828111129,58,225,0.99,1,B,18.89,1,3FEFAE147AE147AE,4032E3D70A3D70A4,23594.0,0.802989
103,3828111129,59,195,0.99,1,B,18.89,1,3FEFAE147AE147AE,4032E3D70A3D70A4,24935.0,0.802989
103,3828111129,60,124,1.15,1,,30.09,1,3FF2666666666666,403E170A3D70A3D7,19483.0,0.803965
103,3828111129,61,79,1.15,1,,30.09,1,3FF2666666666666,403E170A3D70A3D7,18961.0,0.803965
103,3828111129,62,104,1.15,1,,30.09,1,3FF2666666666666,403E170A3D70A3D7,20564.0,0.803965
103,3828111129,63,53,1.15,1,,30.09,1,3FF2666666666666,403E170A3D70A3D7,21761.0,0.803965
103,3828111129,64,93,1.15,1,,31.91,1,3FF2666666666666,403FE8F5C28F5C29,21152.0,0.783035
103,3828111129,65,93,1.15,1,,31.91,1,3FF2666666666666,403FE8F5C28F5C29,23588.0,0.783035
103,3828111129,66,66,1.15,1,,31.91,1,3FF2666666666666,403FE8F5C28F5C29,24357.0,0.783035
103,3828111129,67,103,1.15,1,,35.48,1,3FF2666666666666,4041BD70A3D70A3D,24172.0,0.74198
103,3828111129,68,124,1.15,1,,42.7,1,3FF2666666666666,404559999999999A,23480.0,0.6589499999999999
103,3828111129,69,46,1.15,1,,42.7,1,3FF2666666666666,404559999999999A,23546.0,0.6589499999999999
103,3828111129,70,46,1.15,1,,42.7,1,3FF2666666666666,404559999999999A,21553.0,0.6589499999999999
103,3828111129,71,150,1.15,1,,39.83,1,3FF2666666666666,4043EA3D70A3D70A,22232.0,0.691955
103,3828111129,72,376,0.89,1,B,17.42,1,3FEC7AE147AE147B,40316B851EB851EC,22053.0,0.734962
103,3828111129,73,173,0.89,1,B,17.19,1,3FEC7AE147AE147B,403130A3D70A3D71,24538.0,0.7370089999999999
103,3828111129,74,58,1.15,1,,35.91,1,3FF2666666666666,4041F47AE147AE14,23123.0,0.737035
103,3828111129,75,0,0.0,1,,0.0,0,0000000000000000,0000000000000000,22845.0,0.0
103,3828111129,76,59,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,22442.0,0.7449699999999999
103,3828111129,77,100,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,24084.0,0.7449699999999999
103,3828111129,78,682,0.79,1,B,5.7,1,3FE947AE147AE148,4016CCCCCCCCCCCD,21099.0,0.74497
103,3828111129,79,113,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,23920.0,0.7449699999999999
103,3828111129,80,94,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,22988.0,0.7449699999999999
103,3828111129,81,122,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,28483.0,0.7449699999999999
103,3828111129,82,130,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,22409.0,0.7449699999999999
103,3828111129,83,50,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,22111.0,0.7449699999999999
103,3828111129,84,86,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,22708.0,0.7449699999999999
103,3828111129,85,33,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,22211.0,0.7449699999999999
103,3828111129,86,52,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,23553.0,0.7449699999999999
103,3828111129,87,100,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,24479.0,0.7449699999999999
103,3828111129,88,34,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,22940.0,0.7449699999999999
103,3828111129,89,122,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,25639.0,0.7449699999999999
103,3828111129,90,54,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,24271.0,0.7449699999999999
103,3828111129,91,31,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,24064.0,0.7449699999999999
103,3828111129,92,34,1.15,1,,35.22,1,3FF2666666666666,40419C28F5C28F5C,19927.0,0.7449699999999999
103,3828111129,93,60,1.15,1,,35.21,1,3FF2666666666666,40419AE147AE147B,23457.0,0.7450849999999999
103,3828111129,94,59,1.15,1,,35.21,1,3FF2666666666666,40419AE147AE147B,25364.0,0.7450849999999999
103,3828111129,95,77,1.15,1,,35.21,1,3FF2666666666666,40419AE147AE147B,23513.0,0.7450849999999999
103,3828111129,96,29,1.15,1,,35.21,1,3FF2666666666666,40419AE147AE147B,23679.0,0.7450849999999999
103,3828111129,97,43,1.15,1,,35.21,1,3FF2666666666666,40419AE147AE147B,23499.0,0.7450849999999999
103,3828111129,98,41,1.15,1,,35.3,1,3FF2666666666666,4041A66666666666,24110.0,0.74405
103,3828111129,99,58,1.15,1,,35.91,1,3FF2666666666666,4041F47AE147AE14,23868.0,0.737035
103,3828111129,100,35,1.15,1,,36.17,1,3FF2666666666666,404215C28F5C28F6,22839.0,0.734045
103,3828111129,101,12,1.15,1,,36.26,1,3FF2666666666666,40422147AE147AE1,23210.0,0.7330099999999999
103,3828111129,102,39,1.15,1,,36.43,1,3FF2666666666666,4042370A3D70A3D7,24322.0,0.7310549999999999
103,3828111129,103,51,1.15,1,,36.43,1,3FF2666666666666,4042370A3D70A3D7,23610.0,0.7310549999999999
103,3828111129,104,19,1.15,1,,36.43,1,3FF2666666666666,4042370A3D70A3D7,23211.0,0.7310549999999999
103,3828111129,105,18,1.15,1,,36.43,1,3FF2666666666666,4042370A3D70A3D7,23635.0,0.7310549999999999
103,3828111129,106,36,1.07,1,,31.68,1,3FF11EB851EB851F,403FAE147AE147AE,23699.0,0.7310240000000001
103,3828111129,107,112,0.94,1,,22.23,1,3FEE147AE147AE14,40363AE147AE147B,22486.0,0.731038
103,3828111129,108,339,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,23290.0,0.731046
103,3828111129,109,134,0.89,1,B,17.97,1,3FEC7AE147AE147B,4031F851EB851EB8,22687.0,0.730067
103,3828111129,110,171,0.89,1,B,18.65,1,3FEC7AE147AE147B,4032A66666666666,24711.0,0.724015
103,3828111129,111,100,0.89,1,B,18.65,1,3FEC7AE147AE147B,4032A66666666666,24464.0,0.724015
103,3828111129,112,134,0.89,1,B,18.65,1,3FEC7AE147AE147B,4032A66666666666,21245.0,0.724015
103,3828111129,113,89,0.89,1,B,18.65,1,3FEC7AE147AE147B,4032A66666666666,21630.0,0.724015
103,3828111129,114,153,0.89,1,B,18.65,1,3FEC7AE147AE147B,4032A66666666666,21590.0,0.724015
103,3828111129,115,142,0.89,1,B,18.65,1,3FEC7AE147AE147B,4032A66666666666,25695.0,0.724015
103,3828111129,116,136,0.89,1,B,18.65,1,3FEC7AE147AE147B,4032A66666666666,19865.0,0.724015
103,3828111129,117,143,0.89,1,B,18.65,1,3FEC7AE147AE147B,4032A66666666666,21527.0,0.724015
103,3828111129,118,123,0.89,1,B,18.65,1,3FEC7AE147AE147B,4032A66666666666,21985.0,0.724015
103,3828111129,119,168,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,22777.0,0.731046
103,3828111129,120,152,0.92,1,B,20.54,1,3FED70A3D70A3D71,40348A3D70A3D70A,22423.0,0.731032
103,3828111129,121,45,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,22074.0,0.7310159999999999
103,3828111129,122,56,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,20986.0,0.7310159999999999
103,3828111129,123,80,0.99,1,,27.07,1,3FEFAE147AE147AE,403B11EB851EB852,21974.0,0.7220070000000001
103,3828111129,124,97,0.99,1,,31.21,1,3FEFAE147AE147AE,403F35C28F5C28F6,22257.0,0.681021
103,3828111129,125,102,0.99,1,,31.21,1,3FEFAE147AE147AE,403F35C28F5C28F6,21447.0,0.681021
103,3828111129,126,70,0.99,1,,31.21,1,3FEFAE147AE147AE,403F35C28F5C28F6,21512.0,0.681021
103,3828111129,127,30,0.99,1,,31.21,1,3FEFAE147AE147AE,403F35C28F5C28F6,23661.0,0.681021
103,3828111129,128,88,0.99,1,,31.21,1,3FEFAE147AE147AE,403F35C28F5C28F6,21067.0,0.681021
103,3828111129,129,133,0.86,1,,17.2,1,3FEB851EB851EB85,4031333333333333,21959.0,0.71208
103,3828111129,130,421,0.79,1,B,7.46,1,3FE947AE147AE148,401DD70A3D70A3D7,22578.0,0.731066
103,3828111129,131,112,0.81,1,B,9.75,1,3FE9EB851EB851EC,4023800000000000,21621.0,0.731025
103,3828111129,132,109,0.93,1,,21.72,1,3FEDC28F5C28F5C3,4035B851EB851EB8,22058.0,0.7280040000000001
103,3828111129,133,239,0.89,1,B,19.88,1,3FEC7AE147AE147B,4033E147AE147AE1,22278.0,0.713068
103,3828111129,134,130,0.84,1,B,16.9,1,3FEAE147AE147AE1,4030E66666666666,21669.0,0.69804
103,3828111129,135,270,0.79,1,B,14.17,1,3FE947AE147AE148,402C570A3D70A3D7,22975.0,0.6780570000000001
103,3828111129,136,184,0.79,1,B,17.21,1,3FE947AE147AE148,403135C28F5C28F6,23279.0,0.654041
103,3828111129,137,144,0.79,1,B,20.25,1,3FE947AE147AE148,4034400000000000,20785.0,0.6300250000000001
103,3828111129,138,139,0.85,1,B,25.88,1,3FEB333333333333,4039E147AE147AE1,21781.0,0.63002
103,3828111129,139,50,0.99,1,,36.36,1,3FEFAE147AE147AE,40422E147AE147AE,23112.0,0.630036
103,3828111129,140,132,0.99,1,,36.36,1,3FEFAE147AE147AE,40422E147AE147AE,24422.0,0.630036
103,3828111129,141,75,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,23264.0,0.7310159999999999
103,3828111129,142,57,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,25065.0,0.7310159999999999
103,3828111129,143,60,0.93,1,,21.39,1,3FEDC28F5C28F5C3,403563D70A3D70A4,22785.0,0.7310730000000001
103,3828111129,144,93,0.79,1,B,6.7,1,3FE947AE147AE148,401ACCCCCCCCCCCD,22736.0,0.7370700000000001
103,3828111129,145,81,0.79,1,B,5.06,1,3FE947AE147AE148,40143D70A3D70A3D,22545.0,0.7500260000000001
103,3828111129,146,129,0.79,1,B,5.06,1,3FE947AE147AE148,40143D70A3D70A3D,22278.0,0.7500260000000001
103,3828111129,147,169,0.8,1,B,6.25,1,3FE999999999999A,4019000000000000,23996.0,0.75
103,3828111129,148,56,1.02,1,,26.47,1,3FF051EB851EB852,403A7851EB851EB8,22300.0,0.7500060000000001
103,3828111129,149,29,0.99,1,,25.05,1,3FEFAE147AE147AE,40390CCCCCCCCCCD,21864.0,0.742005
103,3828111129,150,39,0.99,1,,26.06,1,3FEFAE147AE147AE,403A0F5C28F5C28F,22797.0,0.732006
103,3828111129,151,33,0.99,1,,25.55,1,3FEFAE147AE147AE,40398CCCCCCCCCCD,23043.0,0.7370549999999999
103,3828111129,152,47,0.99,1,,25.55,1,3FEFAE147AE147AE,40398CCCCCCCCCCD,22073.0,0.7370549999999999
103,3828111129,153,48,0.99,1,,25.55,1,3FEFAE147AE147AE,40398CCCCCCCCCCD,22402.0,0.7370549999999999
103,3828111129,154,100,0.89,1,B,17.3,1,3FEC7AE147AE147B,40314CCCCCCCCCCD,21175.0,0.73603
103,3828111129,155,71,0.99,1,,25.75,1,3FEFAE147AE147AE,4039C00000000000,18567.0,0.7350749999999999
103,3828111129,156,91,0.99,1,,25.75,1,3FEFAE147AE147AE,4039C00000000000,19530.0,0.7350749999999999
103,3828111129,157,107,0.99,1,,25.75,1,3FEFAE147AE147AE,4039C00000000000,18668.0,0.7350749999999999
103,3828111129,158,85,0.99,1,,25.75,1,3FEFAE147AE147AE,4039C00000000000,19578.0,0.7350749999999999
103,3828111129,159,36,0.98,1,,25.0,1,3FEF5C28F5C28F5C,4039000000000000,20330.0,0.735
103,3828111129,160,65,0.89,1,B,17.41,1,3FEC7AE147AE147B,403168F5C28F5C29,20776.0,0.735051
103,3828111129,161,73,0.89,1,B,17.41,1,3FEC7AE147AE147B,403168F5C28F5C29,20128.0,0.735051
103,3828111129,162,80,0.89,1,B,17.52,1,3FEC7AE147AE147B,4031851EB851EB85,21543.0,0.734072
103,3828111129,163,91,0.89,1,B,17.75,1,3FEC7AE147AE147B,4031C00000000000,20226.0,0.732025
103,3828111129,164,541,0.69,1,S,6.08,1,3FE6147AE147AE14,401851EB851EB852,20073.0,0.648048
103,3828111129,165,44,0.9,1,,18.66,1,3FECCCCCCCCCCCCD,4032A8F5C28F5C29,18930.0,0.73206
103,3828111129,166,42,0.94,1,,20.21,1,3FEE147AE147AE14,403435C28F5C28F6,18949.0,0.750026
103,3828111129,167,120,0.89,1,B,15.73,1,3FEC7AE147AE147B,402F75C28F5C28F6,22569.0,0.750003
103,3828111129,168,99,0.89,1,B,15.84,1,3FEC7AE147AE147B,402FAE147AE147AE,18268.0,0.749024
103,3828111129,169,92,0.89,1,B,16.74,1,3FEC7AE147AE147B,4030BD70A3D70A3D,19517.0,0.7410140000000001
103,3828111129,170,66,0.89,1,B,16.74,1,3FEC7AE147AE147B,4030BD70A3D70A3D,19428.0,0.7410140000000001
103,3828111129,171,75,0.89,1,B,16.4,1,3FEC7AE147AE147B,4030666666666666,22330.0,0.74404
103,3828111129,172,61,0.89,1,B,16.96,1,3FEC7AE147AE147B,4030F5C28F5C28F6,17941.0,0.739056
103,3828111129,173,87,0.89,1,B,17.3,1,3FEC7AE147AE147B,40314CCCCCCCCCCD,18990.0,0.73603
103,3828111129,174,67,0.99,1,,25.65,1,3FEFAE147AE147AE,4039A66666666666,18830.0,0.7360650000000001
103,3828111129,175,56,0.96,1,,23.33,1,3FEEB851EB851EB8,4037547AE147AE14,18459.0,0.736032
103,3828111129,176,68,0.89,1,B,17.3,1,3FEC7AE147AE147B,40314CCCCCCCCCCD,18926.0,0.73603
103,3828111129,177,53,0.89,1,B,17.75,1,3FEC7AE147AE147B,4031C00000000000,19128.0,0.732025
103,3828111129,178,29,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,18940.0,0.731046
103,3828111129,179,48,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,20670.0,0.731046
103,3828111129,180,96,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,17992.0,0.731046
103,3828111129,181,40,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,20044.0,0.731046
103,3828111129,182,203,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,19278.0,0.731046
103,3828111129,183,166,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,18643.0,0.731046
103,3828111129,184,145,0.9,1,B,18.77,1,3FECCCCCCCCCCCCD,4032C51EB851EB85,19515.0,0.73107
103,3828111129,185,37,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,19713.0,0.7310159999999999
103,3828111129,186,32,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,18873.0,0.7310159999999999
103,3828111129,187,44,1.0,1,,26.9,1,3FF0000000000000,403AE66666666666,19878.0,0.7310000000000001
103,3828111129,188,49,0.97,1,,24.63,1,3FEF0A3D70A3D70A,4038A147AE147AE1,19047.0,0.731089
103,3828111129,189,83,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,19846.0,0.731046
103,3828111129,190,94,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,19374.0,0.731046
103,3828111129,191,77,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,20810.0,0.731046
103,3828111129,192,79,0.89,1,B,17.86,1,3FEC7AE147AE147B,4031DC28F5C28F5C,19921.0,0.731046
103,3828111129,193,75,0.9,1,B,18.77,1,3FECCCCCCCCCCCCD,4032C51EB851EB85,20649.0,0.73107
103,3828111129,194,85,1.04,1,,29.71,1,3FF0A3D70A3D70A4,403DB5C28F5C28F6,21299.0,0.731016
103,3828111129,195,31,1.04,1,,29.71,1,3FF0A3D70A3D70A4,403DB5C28F5C28F6,19510.0,0.731016
103,3828111129,196,49,1.04,1,,29.71,1,3FF0A3D70A3D70A4,403DB5C28F5C28F6,20921.0,0.731016
103,3828111129,197,29,1.04,1,,29.71,1,3FF0A3D70A3D70A4,403DB5C28F5C28F6,21177.0,0.731016
103,3828111129,198,41,1.04,1,,29.71,1,3FF0A3D70A3D70A4,403DB5C28F5C28F6,21043.0,0.731016
103,3828111129,199,88,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,21251.0,0.7310159999999999
103,3828111129,200,37,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,17439.0,0.7310159999999999
103,3828111129,201,41,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,17789.0,0.7310159999999999
103,3828111129,202,92,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,17286.0,0.7310159999999999
103,3828111129,203,45,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,16980.0,0.7310159999999999
103,3828111129,204,44,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,20316.0,0.7310159999999999
103,3828111129,205,29,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,20490.0,0.7310159999999999
103,3828111129,206,55,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,20027.0,0.7310159999999999
103,3828111129,207,31,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,19646.0,0.7310159999999999
103,3828111129,208,41,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,20736.0,0.7310159999999999
103,3828111129,209,42,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,20116.0,0.7310159999999999
103,3828111129,210,28,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,18836.0,0.7310159999999999
103,3828111129,211,36,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,18764.0,0.7310159999999999
103,3828111129,212,21,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,18431.0,0.7310159999999999
103,3828111129,213,43,0.99,1,,26.16,1,3FEFAE147AE147AE,403A28F5C28F5C29,19229.0,0.7310159999999999
103,3828111129,214,102,0.79,1,B,7.46,1,3FE947AE147AE148,401DD70A3D70A3D7,19640.0,0.731066
103,3828111129,215,98,0.84,1,B,12.97,1,3FEAE147AE147AE1,4029F0A3D70A3D71,19023.0,0.7310519999999999
103,3828111129,216,48,0.99,1,,35.3,1,3FEFAE147AE147AE,4041A66666666666,18851.0,0.64053
103,3828111129,217,45,0.99,1,,36.86,1,3FEFAE147AE147AE,40426E147AE147AE,14465.0,0.6250859999999999
103,3828111129,218,53,0.99,1,,36.86,1,3FEFAE147AE147AE,40426E147AE147AE,18454.0,0.6250859999999999
103,3828111129,219,0,0.0,1,,0.0,0,0000000000000000,0000000000000000,21125.0,0.0
103,3828111129,220,62,0.99,1,,36.86,1,3FEFAE147AE147AE,40426E147AE147AE,17193.0,0.6250859999999999
103,3828111129,221,68,0.99,1,,36.86,1,3FEFAE147AE147AE,40426E147AE147AE,18891.0,0.6250859999999999
103,3828111129,222,59,0.99,1,,36.86,1,3FEFAE147AE147AE,40426E147AE147AE,18688.0,0.6250859999999999
103,3828111129,223,51,0.99,1,,36.86,1,3FEFAE147AE147AE,40426E147AE147AE,21562.0,0.6250859999999999
103,3828111129,224,92,0.99,1,,36.86,1,3FEFAE147AE147AE,40426E147AE147AE,18042.0,0.6250859999999999
103,3828111129,225,125,0.99,1,,36.86,1,3FEFAE147AE147AE,40426E147AE147AE,20587.0,0.6250859999999999
103,3828111129,226,33,0.96,1,,34.89,1,3FEEB851EB851EB8,404171EB851EB852,18670.0,0.625056
103,3828111129,227,33,0.89,1,,29.77,1,3FEC7AE147AE147B,403DC51EB851EB85,17744.0,0.6250469999999999
103,3828111129,228,41,0.89,1,,29.77,1,3FEC7AE147AE147B,403DC51EB851EB85,18870.0,0.6250469999999999
103,3828111129,229,54,0.89,1,,29.77,1,3FEC7AE147AE147B,403DC51EB851EB85,18561.0,0.6250469999999999
103,3828111129,230,87,0.69,1,,9.42,1,3FE6147AE147AE14,4022D70A3D70A3D7,19327.0,0.625002
103,3828111129,231,69,0.73,1,B,14.38,1,3FE75C28F5C28F5C,402CC28F5C28F5C3,19826.0,0.625026
103,3828111129,232,87,0.69,1,,9.42,1,3FE6147AE147AE14,4022D70A3D70A3D7,19259.0,0.625002
